tag_id,name,category,count,zh_name,zh_name_2,source,confidence,note,donmai_url,api_status
2115,thigh_sex,0,0,素股|腿夹,大腿性爱,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/thigh_sex,
2116,stairs,0,0,台阶,楼梯,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/stairs,
2117,usada_pekora,4,0,兔田佩克拉,USADA PEKORA,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/usada_pekora,ok
2118,harem_outfit,0,0,舞娘服,后宫服装,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/harem_outfit,
2119,camera,0,0,照相机,相机,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/camera,
2120,grey_panties,0,0,灰色的内裤,灰色女式内裤,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/grey_panties,
2121,sirius_(azur_lane),4,0,天狼星,（碧蓝航线）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/sirius_%28azur_lane%29,ok
2122,two-tone_bikini,0,0,双色调比基尼,双色比基尼,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_bikini,ok
2123,after_ejaculation,0,0,射精后,之后射精,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/after_ejaculation,ok
2124,samus_aran,4,0,萨姆斯·阿兰,萨姆斯?阿兰（Samus Aran）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/samus_aran,ok
2125,ssss.gridman,0,0,SSSS.古立特,SSSS.Gridman,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/ssss.gridman,
2126,blue_choker,0,0,蓝色项圈,蓝色ch子,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/blue_choker,
2127,multiple_condoms,0,0,多个避孕套,,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/multiple_condoms,ok
2128,poke_ball_(basic),0,0,基础红白精灵球,精灵球|basic,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/poke_ball_%28basic%29,
2129,single_elbow_glove,0,0,单手戴着过肘的手套,单肘手套,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/single_elbow_glove,
2130,pyra_(xenoblade),4,0,焰,（异度之刃）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/pyra_%28xenoblade%29,ok
2131,hand_on_another's_thigh,0,0,手托他人大腿,手放在他人大腿上,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_thigh,ok
2132,no_shirt,0,0,没穿衬衫,没有衬衫,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/no_shirt,
2133,witch,0,0,魔女,女巫,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/witch,
2134,nightgown,0,0,睡衣,女式睡袍,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/nightgown,
2135,walking,0,0,走路,行走,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/walking,
2136,cheating_(relationship),0,0,作弊|关系,出轨,boorutagcart,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/cheating_%28relationship%29,ok
2137,hand_on_another's_face,0,0,手接触到对方的脸,手托他人脸,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hand_on_another%27s_face,
2138,lower_teeth_only,0,0,仅露下牙,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/lower_teeth_only,ok
2139,purple_lips,0,0,紫色的嘴唇,紫唇,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/purple_lips,
2140,soaking_feet,0,0,泡脚,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/soaking_feet,
2141,ookami_mio,4,0,大神澪,Ookami Mio,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/ookami_mio,ok
2142,female_pov,0,0,女性视角,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/female_pov,
2143,souryuu_asuka_langley,4,0,惣流·明日香·兰格雷,Souryuu Asuka Langley,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/souryuu_asuka_langley,ok
2144,coin,0,0,硬币,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/coin,
2145,clothes_in_mouth,0,0,塞在嘴里,嘴里含着衣服,boorutagcart,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/clothes_in_mouth,ok
2146,bandaids_on_nipples,0,0,乳头贴着创可贴,乳头上的创可贴,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bandaids_on_nipples,
2147,fire_emblem_fates,0,0,火焰之纹章14：if 白夜王国,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/fire_emblem_fates,
2148,nero_claudius_(fate),4,0,尼禄·克劳狄乌斯,Nero Claudius（命运）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/nero_claudius_%28fate%29,ok
2149,clock,0,0,时钟,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/clock,
2150,bench,0,0,长凳,长椅,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bench,
2151,squiggle,0,0,表不满和发牢骚的符号,波浪线符号,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/squiggle,
2152,tassel_earrings,0,0,流苏耳环,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/tassel_earrings,ok
2153,imminent_rape,0,0,正要被强奸,迫在眉睫的强奸,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/imminent_rape,
2154,multicolored_jacket,0,0,多彩夹克,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/multicolored_jacket,ok
2155,oni_horns,0,0,鬼角,,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/oni_horns,
2156,car,0,0,汽车,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/car,
2157,one-piece_swimsuit_pull,0,0,连体泳衣肩带下拉,连体泳衣肩带下拉; 连体泳衣拉扯,danbooru_api_other_names,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/one-piece_swimsuit_pull,ok
2158,the_king_of_fighters,0,0,战士之王,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/the_king_of_fighters,
2159,android,0,0,人造人,安卓|机器人,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/android,
2160,arms_under_breasts,0,0,双手托胸,双手放在乳房下,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/arms_under_breasts,
2161,head_on_pillow,0,0,头枕在枕头上,头在枕头,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/head_on_pillow,ok
2162,nonomi_(blue_archive),4,0,十六夜野乃美,（蔚蓝档案）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/nonomi_%28blue_archive%29,ok
2163,lion_girl,0,0,獅子娘,狮子女孩,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/lion_girl,ok
2164,branch,0,0,分支,树枝,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/branch,
2165,heart_necklace,0,0,心形项链,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/heart_necklace,
2166,frogtie,0,0,青蛙捆绑,青蛙姿势,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/frogtie,
2167,puckered_anus,0,0,皱巴巴的肛门,收紧肛门,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/puckered_anus,ok
2168,hair_flowing_over,0,0,头发流过来,头发飘动覆盖,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/hair_flowing_over,ok
2169,single_sidelock,0,0,单场,单侧侧发,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/single_sidelock,ok
2170,cum_on_penis,0,0,阴茎上的精液,精液射在阴茎上,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/cum_on_penis,ok
2171,constricted_pupils,0,0,收缩的瞳孔,瞳孔收缩,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/constricted_pupils,
2172,gift_box,0,0,礼品盒,礼物盒,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/gift_box,
2173,shishiro_botan,4,0,狮白牡丹,Shishiro Botan,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shishiro_botan,ok
2174,assisted_exposure,0,0,剥开衣服,辅助曝光,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/assisted_exposure,
2175,higuchi_madoka,4,0,樋口圆香,higuchi madoka,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/higuchi_madoka,ok
2176,frilled_shirt,0,0,花边衬衫,荷叶边衬衫,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/frilled_shirt,
2177,pillow_grab,0,0,抓着枕头,抓枕头,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pillow_grab,
2178,cyberpunk_edgerunners,0,0,赛博朋克：边缘行者,Cyber??punk Edgerunners,leftover_review,medium,,https://danbooru.donmai.us/wiki_pages/cyberpunk_edgerunners,
2179,sitting_on_face,0,0,颜面骑乘|阴部贴着脸,坐在脸上,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sitting_on_face,
2180,fur-trimmed_gloves,0,0,毛皮镶边手套,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/fur-trimmed_gloves,
2181,leather,0,0,皮革,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leather,
2182,wet_swimsuit,0,0,湿泳衣,湿的泳衣,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wet_swimsuit,
2183,male_masturbation,0,0,男性自慰,男性手淫,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/male_masturbation,
2184,split_mouth,0,0,分裂嘴,嘴巴线条断开,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/split_mouth,ok
2185,ass_ripple,0,0,臀浪,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/ass_ripple,ok
2186,bow_hairband,0,0,带蝴蝶结的发带,蝴蝶结发箍,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bow_hairband,
2187,gold_bikini,0,0,金色比基尼,金色水着,boorutagcart,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/gold_bikini,ok
2188,nervous,0,0,不安的,紧张的,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/nervous,
2189,ovum,0,0,卵子,卵细胞,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/ovum,
2190,sandwiched,0,0,三人夹三明治,夹在中间的,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/sandwiched,
2191,collared_dress,0,0,有领连衣裙,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/collared_dress,
2192,defeat,0,0,败北,打败,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/defeat,
2193,pink_thighhighs,0,0,粉红色大腿袜,粉色丝袜,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/pink_thighhighs,ok
2194,bandaid_on_face,0,0,脸上贴着创可贴,脸上的创可贴,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bandaid_on_face,
2195,breasts_on_glass,0,0,胸压玻璃,贴在玻璃上的乳房,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/breasts_on_glass,
2196,drinking,0,0,喝,喝饮料,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/drinking,
2197,holding_leash,0,0,握住皮带,拿着牵绳,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/holding_leash,ok
2198,purple_skin,0,0,紫色皮肤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/purple_skin,
2199,yellow_flower,0,0,黄色的花,黄花,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/yellow_flower,
2200,lifting_person,0,0,将人抱起,抬人,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/lifting_person,
2201,wet_panties,0,0,湿内裤,湿的女式内裤,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wet_panties,
2202,izayoi_sakuya,4,0,十六夜咲夜,巨乳長; 十六夜咲夜; 咲夜,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/izayoi_sakuya,ok
2203,raglan_sleeves,0,0,连肩衣袖,连肩袖|插肩袖|连身袖,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/raglan_sleeves,
2204,low_twin_braids,0,0,低位双辫子,低双发辫,boorutagcart,medium,api_han_candidates,https://danbooru.donmai.us/wiki_pages/low_twin_braids,ok
2205,gradient_eyes,0,0,渐变色眼睛,渐变眼睛,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/gradient_eyes,ok
2206,arm_garter,0,0,手臂袜带,手臂松紧带|臂带,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/arm_garter,
2207,gold_earrings,0,0,金色耳环,,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/gold_earrings,ok
2208,dark_anus,0,0,黑暗的肛门,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/dark_anus,
2209,bucket,0,0,水桶,桶,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bucket,
2210,chest_jewel,0,0,胸前有宝石,胸部珠宝,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/chest_jewel,
2211,raccoon_ears,0,0,浣熊耳朵,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/raccoon_ears,
2212,koharu_(blue_archive),4,0,下江小春,（蔚蓝档案）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/koharu_%28blue_archive%29,ok
2213,leaning_to_the_side,0,0,向一侧倾斜身体,向一侧倾斜,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leaning_to_the_side,
2214,multiple_rings,0,0,多个环,多个戒指,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/multiple_rings,ok
2215,portrait,0,0,半身像,肖像|近特写镜头,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/portrait,
2216,chinese_text,0,0,中文,中文文本,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/chinese_text,
2217,blue_neckerchief,0,0,蓝色围巾,蓝色领巾,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/blue_neckerchief,ok
2218,jean_(genshin_impact),4,0,琴,让（Genshin Impact）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/jean_%28genshin_impact%29,ok
2219,link,4,0,林克,关联,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/link,ok
2220,holding_umbrella,0,0,撑伞,拿着雨伞,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/holding_umbrella,
2221,monogatari_(series),0,0,物语（系列）,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/monogatari_(series),
2222,headdress,0,0,头部穿戴物(偏笼统),头饰,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/headdress,
2223,mecha_pilot_suit,0,0,机甲驾驶服,,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/mecha_pilot_suit,
2224,pixel_art,0,0,像素艺术,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/pixel_art,
2225,green_halo,0,0,绿色光环,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/green_halo,ok
2226,two-tone_swimsuit,0,0,双色调泳衣,双色泳装,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/two-tone_swimsuit,ok
2227,guilty_gear_strive,0,0,有罪的齿轮努力,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/guilty_gear_strive,
2228,orange_background,0,0,橙色背景,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/orange_background,
2229,remote_control_vibrator,0,0,震动遥控器,遥控振动器,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/remote_control_vibrator,
2230,indian_style,0,0,盘腿坐,盘腿坐|胡坐|印度坐姿,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/indian_style,
2231,metal_collar,0,0,金属项圈,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/metal_collar,
2232,yukihana_lamy,4,0,雪花菈米,Yukihana Lamy,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yukihana_lamy,ok
2233,science_fiction,0,0,近未来|sf|科幻,科幻小说,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/science_fiction,
2234,erune,0,0,兽耳族,艾露恩|精灵种族|碧蓝幻想,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/erune,
2235,bow-shaped_hair,0,0,蝴蝶结形扎发型,蝴蝶结形头发,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/bow-shaped_hair,ok
2236,city,0,0,城市,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/city,
2237,print_dress,0,0,印花连衣裙,有印花的连衣裙,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/print_dress,
2238,unbuttoned_shirt,0,0,解开纽扣的衬衫,未扣的衬衫,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/unbuttoned_shirt,
2239,computer,0,0,计算机,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/computer,
2240,reisalin_stout,4,0,莱莎琳·斯托特,Reisalin Stout,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/reisalin_stout,ok
2241,pervert,0,0,变态,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pervert,
2242,yuuka_(track)_(blue_archive),4,0,早濑优香（体操服）,,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/yuuka_%28track%29_%28blue_archive%29,ok
2243,center_frills,0,0,胸口带花边的服装,中心装饰,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/center_frills,
2244,chest_sarashi,0,0,裹胸布,胸部日式裹胸布,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/chest_sarashi,ok
2245,single_shoe,0,0,一只脚没穿鞋子,单鞋,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/single_shoe,
2246,valentine,0,0,情人节,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/valentine,
2247,rem_(re:zero),4,0,雷姆,（Re:从零开始的异世界生活）动画,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/rem_%28re%3Azero%29,ok
2248,silent_comic,0,0,默剧漫画,无声漫画,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/silent_comic,
2249,white_bodysuit,0,0,白色紧身衣,白色紧身连体裤,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/white_bodysuit,
2250,invisible_chair,0,0,隐形椅子,看不见的椅子,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/invisible_chair,
2251,waving,0,0,挥手,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/waving,
2252,minato_aqua,4,0,凑阿库娅,Minato Aqua,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/minato_aqua,ok
2253,school_chair,0,0,课堂椅,校长,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/school_chair,
2254,naked_ribbon,0,0,裸体且缠着丝带,暴露的蝴蝶结,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/naked_ribbon,
2255,grey_shorts,0,0,灰色短裤,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/grey_shorts,
2256,suspender_skirt,0,0,吊带裙|挂肩宽阔外长裤,吊带裙,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/suspender_skirt,
2257,breastplate,0,0,胸甲,古代胸铠,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/breastplate,
2258,vibrator_under_clothes,0,0,塞着跳蛋且穿着衣服,衣服下的振动器,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/vibrator_under_clothes,
2259,iori_(blue_archive),4,0,银镜伊织,（蔚蓝档案）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/iori_%28blue_archive%29,ok
2260,shiroko_(swimsuit)_(blue_archive),4,0,砂狼白子（泳装）,（泳衣）（蔚蓝档案）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shiroko_%28swimsuit%29_%28blue_archive%29,ok
2261,uneven_legwear,0,0,不对称的裤袜,不对称腿部穿着,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/uneven_legwear,ok
2262,bisexual_female,0,0,双性恋女性,,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/bisexual_female,ok
2263,oozora_subaru,4,0,大空昴,Oozora Subaru,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/oozora_subaru,ok
2264,summer,0,0,夏天,夏季,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/summer,
2265,bowl,0,0,碗,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bowl,
2266,dancer,0,0,舞者,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/dancer,
2267,showering,0,0,淋浴,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/showering,
2268,fang_out,0,0,露出虎牙|露出尖牙,露獠牙,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/fang_out,
2269,flower_knot,0,0,绳结,花结,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/flower_knot,
2270,3:,0,0,皱眉猫嘴,,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/3:,
2271,wine,0,0,葡萄酒,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wine,
2272,dc_comics,0,0,DC漫画,,boorutagcart,medium,,https://danbooru.donmai.us/wiki_pages/dc_comics,
2273,leg_lock,0,0,用双腿夹住,盘腿,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/leg_lock,
2274,stripper_pole,0,0,钢管舞用的钢管,脱衣舞杆,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/stripper_pole,
2275,tachi-e,0,0,立绘,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/tachi-e,
2276,heart-shaped_eyewear,0,0,心形眼镜,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/heart-shaped_eyewear,
2277,mismatched_pubic_hair,0,0,头发和阴毛颜色不一,不对称的阴毛,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/mismatched_pubic_hair,
2278,shuten_douji_(fate),4,0,酒吞童子,关闭Douji（命运）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/shuten_douji_%28fate%29,ok
2279,commander_(azur_lane),4,0,指挥官,（碧蓝航线）游戏,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/commander_%28azur_lane%29,ok
2280,furry_with_non-furry,0,0,毛茸茸的非毛茸茸,兽人与非兽人,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/furry_with_non-furry,ok
2281,viewfinder,0,0,相机取景框,取景器画面,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/viewfinder,
2282,white_horns,0,0,白色角,,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/white_horns,ok
2283,short_kimono,0,0,短下摆和服,短款和服,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/short_kimono,
2284,nervous_smile,0,0,不安地微笑,紧张微笑,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/nervous_smile,
2285,clitoral_stimulation,0,0,玩弄阴蒂,阴蒂刺激,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/clitoral_stimulation,
2286,purple_pantyhose,0,0,紫色连裤袜,,boorutagcart,medium,??????????,https://danbooru.donmai.us/wiki_pages/purple_pantyhose,ok
2287,nishikigi_chisato,4,0,锦木千束,Nishikigi chisato,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/nishikigi_chisato,ok
2288,dark_background,0,0,暗色背景,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/dark_background,ok
2289,bush,0,0,灌木,灌木丛,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bush,
2290,silver_wolf_(honkai:_star_rail),4,0,银狼,银狼（Honkai：Star Rail）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/silver_wolf_%28honkai%3A_star_rail%29,ok
2291,g-string,0,0,超细款丁字裤,G弦裤|丁字裤,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/g-string,
2292,hakos_baelz,4,0,哈科斯?贝尔兹（Hakos Baelz）,哈珂斯·贝尔丝,boorutagcart,medium,copy,https://danbooru.donmai.us/wiki_pages/hakos_baelz,ok
2293,boo_tao_(genshin_impact),4,0,Boo Tao（Genshin撞击）,（胡桃的）幽灵（原神）,boorutagcart,medium,copy,https://danbooru.donmai.us/wiki_pages/boo_tao_%28genshin_impact%29,ok
2294,red_cape,0,0,红色斗篷,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/red_cape,
2295,after_kiss,0,0,接吻后,吻后,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/after_kiss,
2296,pink_gloves,0,0,粉色手套,粉红色手套,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pink_gloves,
2297,playing_card,0,0,扑克牌,玩纸牌,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/playing_card,
2298,artoria_pendragon_(lancer)_(fate),4,0,阿尔托莉雅·潘德拉贡（Lancer）,（枪兵）（命运）,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/artoria_pendragon_%28lancer%29_%28fate%29,ok
2299,game_controller,0,0,游戏控制器,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/game_controller,
2300,remilia_scarlet,4,0,蕾米莉亚·斯卡蕾特,蕾米莉亚·斯卡雷特,danbooru_api_other_names,high,copy,https://danbooru.donmai.us/wiki_pages/remilia_scarlet,ok
2301,pink_pupils,0,0,粉色瞳孔,,danbooru_api_other_names,high,api_single_han_candidate,https://danbooru.donmai.us/wiki_pages/pink_pupils,ok
2302,bra_strap,0,0,内衣肩带,胸罩肩带,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/bra_strap,
2303,hand_on_headwear,0,0,手触碰帽子,手放在头饰上,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/hand_on_headwear,
2304,on_table,0,0,在桌子上,桌上,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/on_table,
2305,;o,0,0,惊讶脸,;o,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/%3Bo,
2306,chinese_zodiac,0,0,十二生肖,中国十二生肖,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/chinese_zodiac,
2307,holding_knife,0,0,拿着刀,握刀,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/holding_knife,
2308,straddling_paizuri,0,0,跨坐乳交,,assistant_category0_draft,待校对,??????????,https://danbooru.donmai.us/wiki_pages/straddling_paizuri,ok
2309,dog,0,0,狗,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/dog,
2310,wide_spread_legs,0,0,丰盈的大腿,大幅开腿,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/wide_spread_legs,
2311,high_collar,0,0,高领,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/high_collar,
2312,lace_bra,0,0,蕾丝胸罩,蕾丝花边胸罩,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/lace_bra,
2313,sparkle_(honkai:_star_rail),4,0,花火（崩坏：星穹铁道）,,tagsuggest,high,,https://danbooru.donmai.us/wiki_pages/sparkle_(honkai:_star_rail),
2314,cervix,0,0,子宫口,子宫颈,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/cervix,
2315,pink_footwear,0,0,粉色鞋类,,dictionary01,high,,https://danbooru.donmai.us/wiki_pages/pink_footwear,
